Unnamed: 0.1,Unnamed: 0,id,title,author,issue,volume,venue,page,pub_date,type,publisher,editor,omid,langdetect,langdetect_prob,langid,langid_prob,overall,winner
6501979,6501979,omid:br/06302272325 doi:10.3390/math8091600,Numerical Non-Linear Modelling Algorithm Using Radial Kernels On Local Mesh Support,"Navarro-González, Francisco José [omid:ra/0619091647 orcid:0000-0001-8164-1931]; Villacampa, Yolanda [omid:ra/0614049245 orcid:0000-0003-0803-8700]; Cortés-Molina, Mónica [omid:ra/0621091640 orcid:0000-0001-5780-7057]; Ivorra, Salvador [omid:ra/0614015467 orcid:0000-0002-8647-8173]",9,8.0,Mathematics [omid:br/068046256 issn:2227-7390],1600-1600,2020-09-17,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06302272325,en,0.9999943668434034,en,0.9997230172157288,en,langdetect
10502128,10502128,omid:br/061102443499 doi:10.21511/im.16(2).2020.08,How Artificial Intelligence Can Change The Core Of Marketing Theory,"Grandinetti, Roberto [omid:ra/0621013411 orcid:0000-0001-7736-9074]",2,16.0,Innovative Marketing [omid:br/061102443997 issn:1816-6326 issn:1814-2427],91-103,2020-06-10,journal article,Llc Cpc Business Perspectives [omid:ra/0610116849 crossref:8959],,omid:br/061102443499,en,0.9999962649666948,en,1.0,en,langid
7824219,7824219,omid:br/061302037799 pmid:31601572 doi:10.1136/archdischild-2019-318224,"High Flow In Bronchiolitis, But How High? What Flow Rates Should We Use?","Arshad, Fawaz [omid:ra/061306183725]",3,105.0,Archives Of Disease In Childhood [omid:br/0623047740 doi:10.1136/archdischild issn:0003-9888 issn:1468-2044],304-306,2019-10-10,journal article,Bmj [omid:ra/0610116003 crossref:239],,omid:br/061302037799,en,0.9999968252663672,en,1.0,en,langid
1852119,1852119,omid:br/061403836311 doi:10.1109/iscc58397.2023.10217997,Comparative Study Of LBP And HOG Feature Extraction Techniques For COVID-19 Pneumonia Classification,"Ahmed, Nourin [omid:ra/0614010739879]; Kobti, Ziad [omid:ra/0614010739880]; Vij, Namarta [omid:ra/0614010739881]",,,2023 IEEE Symposium On Computers And Communications (ISCC) [omid:br/061403836709],,2023-07-09,proceedings article,Institute Of Electrical And Electronics Engineers (Ieee) [omid:ra/0610116052 crossref:263],,omid:br/061403836311,en,0.9999956737153576,fr,0.8279061317443848,en,langdetect
3673298,3673298,omid:br/062601575193 doi:10.4324/9781351169400 isbn:9781351169400,A Pedagogy Of Equality In A Time Of Unrest,"Säfström, Carl Anders [omid:ra/062604667451]",,,,,2020-09-07,book,Informa Uk Limited [omid:ra/0610116005 crossref:301],,omid:br/062601575193,en,0.9999948760464814,en,0.9936856627464294,en,langdetect
251057,251057,omid:br/06802317499 doi:10.3390/su12145574,Introducing Sustainability In A Robotic Engineering Degree: A Case Study,"Pujol, Francisco [omid:ra/061802024 orcid:0000-0002-6503-2076]; Tomás, David [omid:ra/0619047252 orcid:0000-0003-3287-9366]",14,12,Sustainability [omid:br/0618046556 issn:2071-1050],5574-5574,2020-07-10,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06802317499,en,0.999997298819934,en,0.9996557235717772,en,langdetect
10130090,10130090,omid:br/06180339723 doi:10.1007/s11151-021-09834-x,The Price Effects Of Competition From Parallel Imports And Therapeutic Alternatives: Using Dynamic Models To Estimate The Causal Effect On The Extensive And Intensive Margins,"Granlund, David [omid:ra/06180968075 orcid:0000-0003-4467-8676]",1,60.0,Review Of Industrial Organization [omid:br/062205963 issn:0889-938X issn:1573-7160],63-92,2021-08-12,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/06180339723,en,0.9999954267226828,en,1.0,en,langid
7149496,7149496,omid:br/061201019757 doi:10.1175/jcli-d-19-0275.1,Understanding Skill Of Seasonal Mean Precipitation Prediction Over California During Boreal Winter And Role Of Predictability Limits,"Kumar, Arun [omid:ra/061203081088]; Chen, Mingyue [omid:ra/061203081089]",14,33.0,Journal Of Climate [omid:br/0618024166 issn:1520-0442 issn:0894-8755],6141-6163,2020-07-15,journal article,American Meteorological Society [omid:ra/0610116295 crossref:12],,omid:br/061201019757,en,0.999996122810703,en,1.0,en,langid
11066817,11066817,omid:br/060452484 doi:10.5281/zenodo.4454453,"FIGURE 4 In A New Species Of Trimma (Pisces: Gobiidae) From Western Thailand, North-Eastern Indian Ocean","Winterbottom, Richard [omid:ra/0604748 orcid:0000-0003-3361-3252]",,,,,2021-01-21,,Zenodo [omid:ra/0601590514],,omid:br/060452484,en,0.9999981039882262,en,0.7994309663772583,en,langdetect
4071899,4071899,omid:br/06290139637 doi:10.3390/agriculture13091735,The Results Of Experimental Studies Of The Physical And Mechanical Properties Of An Elastic-Plastic Material For Tribological Properties During Separation,"Aksenov, Alexander [omid:ra/06290393658]; Didmanidze, Otari [omid:ra/06290393659]; Dorokhov, Alexey [omid:ra/06290393660]; Godyaeva, Maria [omid:ra/06290393661]; Mosyakov, Maksim [omid:ra/066012361976 orcid:0000-0002-5151-7312]; Sazonov, Nikolay [omid:ra/06290393662 orcid:0000-0002-4899-9197]; Sibirev, Alexey [omid:ra/06290393663]",9,13.0,Agriculture [omid:br/061041662 issn:2077-0472],1735-1735,2023-09-01,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06290139637,en,0.9999949199941266,en,1.0,en,langid
4520631,4520631,omid:br/06340151876 doi:10.1109/icce56470.2023.10043517,Mobility Control Of Avoiding Interference For Autonomous Mobile Robot Ad Hoc Networks,"Hirai, Takeshi [omid:ra/06340424936]; Makino, Kota [omid:ra/06340424937]; Murase, Tutomu [omid:ra/06340424938]",,,2023 IEEE International Conference On Consumer Electronics (ICCE) [omid:br/06340152733],,2023-01-06,proceedings article,Institute Of Electrical And Electronics Engineers (Ieee) [omid:ra/0610116052 crossref:263],,omid:br/06340151876,en,0.9999966466864288,en,0.9997066855430604,en,langdetect
2756279,2756279,omid:br/06902325013 doi:10.1117/12.2522655,Convolutional Neural Network Based Medical Images Integrity Verification,"Hou, Pengliang [omid:ra/06906868250]",,,Tenth International Conference On Signal Processing Systems [omid:br/06902325983],,2019-04-17,proceedings article,SPIE-Intl Soc Optical Eng [omid:ra/0610116017 crossref:189],,omid:br/06902325013,en,0.9999942091143612,en,0.9999974966049194,en,langid
2304792,2304792,omid:br/061102216529 pmid:34414018 doi:10.1177/2167702620902119,Randomized Controlled Trial Testing Mobile-Based Attention-Bias Modification For Posttraumatic Stress Using Personalized Word Stimuli,"Niles, Andrea Nicole [omid:ra/065052737 orcid:0000-0003-0363-5442]; Woolley, Joshua D. [omid:ra/061106726286]; Tripp, Paige [omid:ra/061106726287]; Pesquita, Ana [omid:ra/061106726288]; Vinogradov, Sophia [omid:ra/061106726289]; Neylan, Thomas C. [omid:ra/061106726290]; O’Donovan, Aoife [omid:ra/061106726291]",4,8,Clinical Psychological Science [omid:br/061102217140 issn:2167-7026 issn:2167-7034],756-772,2020-06-05,journal article,Sage Publications [omid:ra/0610116008 crossref:179],,omid:br/061102216529,en,0.9999960726794886,en,0.9999386072158812,en,langdetect
5768795,5768795,omid:br/0650735166 doi:10.1007/s11033-021-06677-3 pmid:34468910,Changes In The Expression Level Of Genes Encoding Transcription Factors And Cell Wall-Related Proteins During Meloidogyne Arenaria Infection Of Maize (Zea Mays),"Przybylska, Arnika [omid:ra/067043438 orcid:0000-0001-9486-4501]; Spychalski, Maciej [omid:ra/06502147614]",10,48.0,Molecular Biology Reports [omid:br/063014754 issn:1573-4978 issn:0301-4851],6779-6786,2021-09-01,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/0650735166,en,0.999996500262698,en,0.9999998807907104,en,langid
3095898,3095898,omid:br/06902254300 doi:10.1007/978-3-319-69892-2_373-1,Social Security Disability Insurance,"Yin, Na [omid:ra/06906716657]",,,Encyclopedia Of Gerontology And Population Aging [omid:br/0614044228 doi:10.1007/978-3-319-69892-2 isbn:9783319698922],1-6,2019-10-15,book chapter,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/06902254300,en,0.9999970346952124,en,0.9982419013977052,en,langdetect
10024989,10024989,omid:br/062503998501 doi:10.1007/s10661-023-11121-z,Biophysical And Biochemical Features’ Feedback Associated With A Flood Episode In A Tropical River Basin Model,"Ahmed, S. H. [omid:ra/0625011320779 orcid:0000-0002-8954-9942]; Bellanthudawa, B. K. A. [omid:ra/0625011320780 orcid:0000-0002-1830-8949]; Halwatura, D. [omid:ra/0625011320781 orcid:0000-0002-0135-4690]; Kendaragama, K. M. N. [omid:ra/0625011320782]; Nawalage, N. M. S. K. [omid:ra/0625011320783 orcid:0000-0002-9635-1563]; Neththipola, M. M. T. D. [omid:ra/0625011320784 orcid:0000-0002-6393-5554]",4,195.0,Environmental Monitoring And Assessment [omid:br/06608381 issn:0167-6369 issn:1573-2959],,2023-03-23,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/062503998501,en,0.9999972455561008,en,0.999995231628418,en,langdetect
6014458,6014458,omid:br/06150865319 doi:10.1111/csp2.298,A Decade And A Half Of Learning From Madagascar's First Locally Managed Marine Area,"Gardner, Charlie J [omid:ra/0611012328 orcid:0000-0002-2750-3690]; Cripps, Garth [omid:ra/061502591813]; Day, Liz Prémesnil [omid:ra/061502591814]; Dewar, Katrina [omid:ra/061502591815]; Gough, Charlotte [omid:ra/061502591816]; Peabody, Shawn [omid:ra/061502591817]; Tahindraza, Gilde [omid:ra/061502591818]; Harris, Alasdair [omid:ra/061502591819]",12,2,Conservation Science And Practice [omid:br/06150865941 issn:2578-4854],,2020-10-14,journal article,Wiley [omid:ra/0610116001 crossref:311],,omid:br/06150865319,en,0.9999945501803188,en,1.0,en,langid
9835515,9835515,omid:br/06903578570 doi:10.12775/tis.2021.004,Development Of The Russian Anti Access/Anti Denial (A2/Ad) Concept As A Threat To Nato And Poland,"Radomyski, Adam [omid:ra/0612091498 orcid:0000-0001-7522-308X]",14,1,Torun International Studies [omid:br/06202803090 issn:2391-7601 issn:2391-4920],41-54,2021-07-31,journal article,Uniwersytet Mikolaja Kopernika/Nicolaus Copernicus University [omid:ra/0610116733 crossref:5093],,omid:br/06903578570,en,0.9999960062613704,en,0.991883397102356,en,langdetect
247162,247162,omid:br/061101950167 doi:10.3390/su14063251,Flood Hazard And Risk Mapping By Applying An Explainable Machine Learning Framework Using Satellite Imagery And GIS Data,"Antzoulatos, Gerasimos [omid:ra/0623072738 orcid:0000-0002-7424-8928]; Kouloglou, Ioannis-Omiros [omid:ra/061105932831 orcid:0000-0002-1404-0500]; Bakratsas, Marios [omid:ra/0611092114 orcid:0000-0001-5430-0840]; Moumtzidou, Anastasia [omid:ra/068036944 orcid:0000-0001-7615-8400]; Gialampoukidis, Ilias [omid:ra/064026788 orcid:0000-0002-5234-9795]; Karakostas, Anastasios [omid:ra/061105932832]; Lombardo, Francesca [omid:ra/061105932833]; Fiorin, Roberto [omid:ra/061105932834]; Norbiato, Daniele [omid:ra/061105932835]; Ferri, Michele [omid:ra/061105932836]; Symeonidis, Andreas [omid:ra/0624021745 orcid:0000-0003-0235-6046]; Vrochidis, Stefanos [omid:ra/064026789 orcid:0000-0002-2505-9178]; Kompatsiaris, Ioannis [omid:ra/061509884 orcid:0000-0001-6447-9020]",6,14.0,Sustainability [omid:br/0618046556 issn:2071-1050],3251-3251,2022-03-10,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/061101950167,en,0.9999970114462012,en,0.9999871253967284,en,langdetect
1021111,1021111,omid:br/06490145483 doi:10.1007/s10495-023-01826-4,Phloretin Induces G2/M Arrest And Apoptosis By Suppressing The Β-Catenin Signaling Pathway In Colorectal Carcinoma Cells,"Kapoor, Smita [omid:ra/06490422953]; Padwad, Yogendra S. [omid:ra/06490422954]",5-6,28.0,Apoptosis [omid:br/063022596 issn:1573-675X issn:1360-8185],810-829,2023-03-08,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/06490145483,en,0.9999961232567804,en,0.9454469680786132,en,langdetect
1482545,1482545,omid:br/06301184989 doi:10.9779/pauefd.825631,Öğretmen Yapımı Bir Testteki Maddelerin Değişen Madde Fonksiyonu Bağlamında İncelenmesi,"Aybek, Eren Can [omid:ra/06303539972]; Yaşar, Metin [omid:ra/06303539973]; Kartal, Seval [omid:ra/06303539974]",,,Pamukkale University Journal Of Education [omid:br/06301185685 issn:1301-0085],,2021-02-09,journal article,Pamukkale University [omid:ra/0620115700 crossref:4742],,omid:br/06301184989,tr,0.9999969223267672,tr,1.0,tr,langid
5381556,5381556,omid:br/06260522239 doi:10.1007/s13762-021-03315-0,Enhancement Of CO2 Capture Through Hydrate Formation: The Effect Of Tetrahydrofuran (THF) And Tertiary Amine Solutions,"Thoutam, P. [omid:ra/062601443629]; Rezaei Gomari, Sina [omid:ra/061907424 orcid:0000-0001-7317-0690]; Chapoy, A. [omid:ra/062601443630]; Ahmad, F. [omid:ra/062601443631]; Islam, M. [omid:ra/062601443632]; Ahmed, I. [omid:ra/062601443633]",2,19.0,International Journal Of Environmental Science And Technology [omid:br/064010502 issn:1735-2630 issn:1735-1472],691-704,2021-04-19,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/06260522239,en,0.9999969223200064,en,1.0,en,langid
10077493,10077493,omid:br/06210172918 pmid:31573204 doi:10.1021/acs.jproteome.9b00503,Mass Spectrometry-Based Plasma Proteomics: Considerations From Sample Collection To Achieving Translational Data,"Ignjatovic, Vera [omid:ra/06210458577]; Geyer, Philipp E. [omid:ra/06210458578]; Palaniappan, Krishnan K [omid:ra/06508915 orcid:0000-0003-0203-9016]; Chaaban, Jessica E. [omid:ra/06210458579]; Omenn, Gilbert S [omid:ra/06506934 orcid:0000-0002-8976-6074]; Baker, Mark Scott [omid:ra/06230139 orcid:0000-0001-5858-4035]; Deutsch, Eric W [omid:ra/06508854 orcid:0000-0001-8732-0928]; Schwenk, Jm [omid:ra/06508584 orcid:0000-0001-8141-8449]",12,18.0,Journal Of Proteome Research [omid:br/061603236 issn:1535-3893 issn:1535-3907],4085-4097,2019-10-01,journal article,American Chemical Society (Acs) [omid:ra/0610116070 crossref:316],,omid:br/06210172918,en,0.9999957309635064,en,0.9999992847442628,en,langid
8254292,8254292,omid:br/06440117187 doi:10.1080/10495398.2023.2221703,Prokaryotic Expression Of The V Protein Of The Peste Des Petits Ruminants Virus And Development Of An Indirect ELISA,"Huang, Jiong [omid:ra/06440344895]; Lu, Guili [omid:ra/06440344896]; Ma, Wenge [omid:ra/06440344897]; Mi, Xiaoyun [omid:ra/06440344898]; Miao, Shukui [omid:ra/06440344899]; Shayilan, Kayizha [omid:ra/06440344900]; Wang, Ping [omid:ra/06440344901]; Xue, Jing [omid:ra/06440344902]; Yan, Genqiang [omid:ra/06440344903]; Yang, Xueyun [omid:ra/06440344904]",,,Animal Biotechnology [omid:br/0616014181 issn:1049-5398 issn:1532-2378],1-5,2023-06-08,journal article,Informa Uk Limited [omid:ra/0610116005 crossref:301],,omid:br/06440117187,en,0.999995023254842,en,1.0,en,langid
7404772,7404772,omid:br/062103913561 doi:10.3390/rs15092415,Land Subsidence In The Singapore Coastal Area With Long Time Series Of TerraSAR-X SAR Data,"Bai, Zechao [omid:ra/0612074499 orcid:0000-0003-4925-440X]; Li, Dan [omid:ra/0621011155519]; Li, Mengwei [omid:ra/0621011155520]; Li, Yang [omid:ra/0621011155521]; Sun, Ying [omid:ra/0621011155522]; Wang, Yanping [omid:ra/0621011155523]; Wu, Yewei [omid:ra/0621011155524]; Zhang, Xuedong [omid:ra/0621011155525]",9,15,Remote Sensing [omid:br/0611043237 issn:2072-4292],2415-2415,2023-05-05,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/062103913561,en,0.9999954333563476,en,1.0,en,langid
7460497,7460497,omid:br/0635079533 doi:10.1093/phe/phad017,Health As Complete Well-Being: The WHO Definition And Beyond,"Schramme, Thomas [omid:ra/06903138581 orcid:0000-0001-6319-6635]",,,Public Health Ethics [omid:br/061401349614 issn:1754-9973 issn:1754-9981],,2023-07-27,journal article,Oxford University Press (Oup) [omid:ra/0610116027 crossref:286],,omid:br/0635079533,en,0.9999951007602164,en,0.9999382495880128,en,langdetect
3951424,3951424,omid:br/061104063043 doi:10.3389/fevo.2022.1061484,Long-term Success Of Floodplain Meadow Restoration On Species-Poor Grassland,"Donath, Tobias W. [omid:ra/0611011513343]; Harvolk-Schöning, Sarah [omid:ra/0611011513344]; Kleinebecker, Till [omid:ra/0611011513345]; Klinger, Yves P. [omid:ra/0611011513346]; Sommer, Leonhard [omid:ra/0611011513347]",,10,Frontiers In Ecology And Evolution [omid:br/062102749 issn:2296-701X],,2023-01-16,journal article,Frontiers Media Sa [omid:ra/0610116108 crossref:1965],,omid:br/061104063043,en,0.9999973594353118,en,0.9977460503578186,en,langdetect
9015049,9015049,omid:br/061502424679 pmid:34494080 doi:10.1093/bbb/zbab156,"Overexpression Of AGR2vH, An Oncogenic AGR2 Spliced Transcript, Potentiates Tumorigenicity And Proteomic Alterations In Cholangiocarcinoma Cell","Yosudjai, Juthamas [omid:ra/061507071014]; Inpad, Chaturong [omid:ra/061507071015]; Pothipan, Phattarin [omid:ra/061507071016]; Saisomboon, Saowaluk [omid:ra/061507071017]; Surangkul, Damrasamon [omid:ra/061507071018]; Phimsen, Suchada [omid:ra/061507071019]; Hongsrichan, Nuttanan [omid:ra/061507071020]; Wongkham, Sopit [omid:ra/066011229 orcid:0000-0001-9578-3041]; Jirawatnotai, Siwanon [omid:ra/061507071021]; Roytrakul, Sittiruk [omid:ra/061507071022]; Kaewkong, Worasak [omid:ra/064069721 orcid:0000-0002-7130-5827]",11,85.0,"Bioscience, Biotechnology, And Biochemistry [omid:br/062050317 issn:0916-8451 issn:1347-6947]",2263-2273,2021-09-07,journal article,Informa Uk Limited [omid:ra/0610116005 crossref:301],,omid:br/061502424679,en,0.9999955878393544,en,1.0,en,langid
5646179,5646179,omid:br/06180578959 doi:10.1088/1742-6596/1486/3/032018,A Mobile Robot Path Planning Algorithm Based On Improved A*,"Shi, Jinzheng [omid:ra/061801679885]; Su, Yifan [omid:ra/061801679886]; Bu, Chunguang [omid:ra/061801679887]; Fan, Xiaoliang [omid:ra/061801679888]",3,1486.0,Journal Of Physics: Conference Series [omid:br/061011806 doi:10.1088/issn.1742-6596 issn:1742-6588 issn:1742-6596],032018-032018,2020-04-01,journal article,Iop Publishing [omid:ra/0610116040 crossref:266],,omid:br/06180578959,en,0.9999953895252398,en,0.9998847246170044,en,langdetect
9460107,9460107,omid:br/061102303652 doi:10.1787/304a50fa-zh,TALIS 2018 Results (Volume I) (Summary In Chinese),Oecd [omid:ra/061106922036],,,,,2019-06-19,,Organisation For Economic Co-Operation And Development (Oecd) [omid:ra/0610116167 crossref:1963],,omid:br/061102303652,en,0.9999943666571256,en,0.9994219541549684,en,langdetect
9724304,9724304,omid:br/061303891367 doi:10.1001/jamasurg.2022.6337,Cost-effectiveness Of Laparoscopic Vs Open Gastrectomy For Gastric Cancer,"Brenkman, Hylke J. F. [omid:ra/0613010794501]; Broeders, Ivo Amj [omid:ra/0613010794502]; Daams, Freek [omid:ra/0613010794503]; Draaisma, Werner A. [omid:ra/0613010794504]; Eligh, Anne M [omid:ra/0613010794505]; Frederix, Geert W. J. [omid:ra/0613010794506]; Gisbertz, Suzanne S. [omid:ra/0613010794507]; Hartgrink, Henk H. [omid:ra/0613010794508]; Haverkamp, Leonie [omid:ra/0613010794509]; Heesakkers, Fanny Fbm [omid:ra/0613010794510]; Hulsewe, Karel We [omid:ra/0613010794511]; Kouwenhoven, Ewout A. [omid:ra/0613010794512]; Lagarde, Sjoerd M. [omid:ra/0613010794513]; Laparoscopic Vs Open Gastrectomy For Gastric Cancer Logica Study Group [omid:ra/0613010794514]; Luyer, Misha D. P. [omid:ra/0613010794515]; Nieuwenhuijzen, Grard A. P. [omid:ra/0613010794516]; Ponten, Jeroen Eh [omid:ra/0613010794517]; Ruurda, Jelle P. [omid:ra/0613010794518]; Seesing, Maarten F. J. [omid:ra/0613010794519]; Stoot, Jan H. M. B. [omid:ra/0613010794520]; Tegels, Juul J. W. [omid:ra/0613010794521]; Tweed, Thais Tt [omid:ra/0613010794522]; Wassenaar, Eelco B. [omid:ra/0613010794523]; Wijnhoven, Bas P. L. [omid:ra/0613010794524]; De Steur, Wobbe O. [omid:ra/0613010794525]; Van Berge Henegouwen, Mark I [omid:ra/0613010794526]; Van Det, Marc J [omid:ra/0613010794527]; Van Duijvendijk, Peter [omid:ra/0613010794528]; Van Hillegersberg, Richard [omid:ra/0613010794529]; Van Laarhoven, Hanneke W. M. [omid:ra/0613010794530]; Van Lanschot, Jan Jb [omid:ra/0613010794531]; Van Der Meulen, Miriam P. [omid:ra/0613010794532]; Van Der Peet, Donald L. [omid:ra/0613010794533]; Van Der Veen, Arjen [omid:ra/0613010794534]; Van Der Zaag, Edwin S [omid:ra/0613010794535]",2,158.0,JAMA Surgery [omid:br/0622012592 issn:2168-6254 issn:2168-6262],120-120,2023-02-01,journal article,American Medical Association (Ama) [omid:ra/0610116095 crossref:10],,omid:br/061303891367,en,0.9999956298712196,en,0.998582124710083,en,langdetect
9125369,9125369,omid:br/062403510621 doi:10.1007/s11581-022-04776-0,Aggregation Behavior Of Sodium Dioctyl Sulfosuccinate In Water-Contained Choline Chloride-Ethylene Glycol Deep Eutectic Solvent And Its Effects On Electrochemical Behavior Of Copper Ions,"Zhu, Feng [omid:ra/062409515522]; Deng, Runxu [omid:ra/062409515523]; Li, Shaoqi [omid:ra/062409515524]",12,28.0,Ionics [omid:br/0616047913 issn:0947-7047 issn:1862-0760],5643-5653,2022-10-05,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/062403510621,en,0.9999965415435892,en,0.9999938011169434,en,langdetect
7807267,7807267,omid:br/06330124541 doi:10.1109/icecct56650.2023.10179734,Recent Technology In Agriculture Using The Bipolar Fuzzy Matrices With The Aid Of Score Function,"Anitha, A. [omid:ra/06330386799]; Muthuraji, T. [omid:ra/06330386800]",,,"2023 Fifth International Conference On Electrical, Computer And Communication Technologies (ICECCT) [omid:br/06330125614]",,2023-02-22,proceedings article,Institute Of Electrical And Electronics Engineers (Ieee) [omid:ra/0610116052 crossref:263],,omid:br/06330124541,en,0.9999980655856564,en,1.0,en,langid
434051,434051,omid:br/06602641234 doi:10.1596/978-1-4648-1327-6_ch10,"Skills Development Strategies Are Promising, But What About Results?","Béteille, Tara [omid:ra/06607847919]; Tognatta, Namrata [omid:ra/06607847920]; Riboud, Michelle [omid:ra/06607847921]; Nomura, Shinsaku [omid:ra/06607847922]; Ghorpade, Yashodhan [omid:ra/06607847923]",,,"Ready To Learn: Before School, In School, And Beyond School In South Asia [omid:br/06602642176]",233-258,2020-03-06,book chapter,World Bank [omid:ra/0610116735 crossref:558],,omid:br/06602641234,en,0.9999951920573824,en,0.9999324083328248,en,langdetect
1257582,1257582,omid:br/0660577341 pmid:35083624 doi:10.1007/s10912-021-09727-w,Farber’s Reimagined Mad Pride: Strategies For Messianic Utopian Leadership,"Hall, Joshua M. [omid:ra/0616058404 orcid:0000-0003-0762-6375]",,,Journal Of Medical Humanities [omid:br/0660578911 issn:0882-6498 issn:0278-9523 issn:1573-3645 issn:1041-3545 issn:0163-9803],,2022-01-27,journal article,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/0660577341,en,0.9999967268462197,en,0.8566427230834961,en,langdetect
3774316,3774316,omid:br/062601926793 doi:10.1007/978-3-030-65771-0_9,Secondary Vertex Reconstruction,"Frühwirth, Rudolf [omid:ra/062605735508]; Strandlie, Are [omid:ra/062605735509]",,,Particle Acceleration And Detection [omid:br/06202344843 issn:2365-0877 issn:1611-1052],159-165,2020-11-23,book chapter,Springer Science And Business Media Llc [omid:ra/0610116006 crossref:297],,omid:br/062601926793,en,0.9999967403381608,en,0.990205466747284,en,langdetect
1773778,1773778,omid:br/06420174256 doi:10.1002/adma.202209479,Biopolymers For Hygroscopic Material Development,"Chen, Wenshuai [omid:ra/061066410 orcid:0000-0003-4428-1505]; Li, Jian [omid:ra/06420504091]; Li, Qing [omid:ra/06420504092]; Liu, Shouxin [omid:ra/06420504093]; Shi, Mengjiao [omid:ra/06420504094]; Tan, Swee Ching [omid:ra/06420504095]; Wang, Fei [omid:ra/06420504096]; Yu, Haipeng [omid:ra/06420504097]; Zhang, Yaoxin [omid:ra/06420504098]; Zhang, Yingying [omid:ra/06420504099]",,,Advanced Materials [omid:br/068056179 issn:0935-9648 issn:1521-4095 doi:10.1002/(issn)1521-4095],,2023-04-20,journal article,Wiley [omid:ra/0610116001 crossref:311],,omid:br/06420174256,en,0.999995775387584,en,0.9274840354919434,en,langdetect
8737102,8737102,omid:br/06203865550 pmid:36144478 doi:10.3390/molecules27185742,Isolation Of Chalcomoracin As A Potential α-Glycosidase Inhibitor From Mulberry Leaves And Its Binding Mechanism,"Liu, Yang [omid:ra/062010400179]; Zhou, Xue [omid:ra/062010400180]; Zhou, Dan [omid:ra/062010400181]; Jian, Yongxing [omid:ra/062010400182]; Jia, Jingfu [omid:ra/062010400183]; Ge, Fahuan [omid:ra/062010400184]",18,27,Molecules [omid:br/065030790 issn:1420-3049],5742-5742,2022-09-06,journal article,Mdpi Ag [omid:ra/0610116165 crossref:1968],,omid:br/06203865550,en,0.9999954551548816,en,0.9999328851699828,en,langdetect
6674138,6674138,omid:br/062302597863 doi:10.1002/adma.202006120 pmid:33586281,Chlorinated Spiroconjugated Fused Extended Aromatics For Multifunctional Organic Electronics,"Meng, Dong [omid:ra/0617021404 orcid:0000-0001-6776-0707]; Wang, Rui [omid:ra/062307348030]; Lin, Janice B. [omid:ra/062307348031]; Yang, Jonathan Lee [omid:ra/062307348032]; Nuryyeva, Selbi [omid:ra/062029754 orcid:0000-0003-1759-0695]; Lin, Yu-Che [omid:ra/062307348033]; Yuan, Shuai [omid:ra/062307348034]; Wang, Zhao-Kui [omid:ra/062307348035]; Zhang, Elizabeth [omid:ra/062307348036]; Xiao, Chengyi [omid:ra/062102431 orcid:0000-0002-7253-7136]; Zhu, Danlei [omid:ra/062307348037]; Jiang, Lang [omid:ra/061902521 orcid:0000-0003-3624-1618]; Zhao, Yepin [omid:ra/062307348038]; Li, Zhenxing [omid:ra/062307348039]; Zhu, Chenhui [omid:ra/062307348040]; Houk, Kendall N. [omid:ra/062307348041]; Yang, Yang [omid:ra/0623020144 orcid:0000-0001-8833-7641]",12,33.0,Advanced Materials [omid:br/068056179 issn:0935-9648 issn:1521-4095 doi:10.1002/(issn)1521-4095],2006120-2006120,2021-02-15,journal article,Wiley [omid:ra/0610116001 crossref:311],,omid:br/062302597863,en,0.9999980589039432,en,0.9999873638153076,en,langdetect
7248751,7248751,omid:br/06103671785 doi:10.37539/nitp312.2020.54.53.008,Impact Of The Pandemic On Domestic Tourism In Russia,"Бессмертный, Борис Алексеевич [omid:ra/06109925186]",,,"Научные Исследования В Современном Мире. Теория И Практика: Сборник Избранных Статей Всероссийской (Национальной) Научно-Практической Конференции (Санкт-Петербург, Декабрь 2020) [omid:br/06103672734]",,2020-12-30,proceedings article,Hnri National Development [omid:ra/0640115669 crossref:23957],,omid:br/06103671785,en,0.9999969649754508,en,0.9999996423721312,en,langid
